tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1988-04-13,22001,AÑATUYA,Santiago del Estero,Nacional,1988,20,PICK-UP,19,FORD,11,F-100,1,Privado,Física,BANDERA,SGO.DEL ESTERO,Masculino,1980,ARGENTINA,100,86,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2019-05-24,23001,CONCEPCION,Tucumán,Protocolo 21,2019,82,PICK-UP CABINA DOBLE,024,CHEVROLET,682,S10 CD 2.8 TD 4X4 HC AT,1,Privado,Física,CONCEPCIÓN,TUCUMAN,Masculino,1964,ARGENTINA,100,90,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2022-06-28,23001,CONCEPCION,Tucumán,Nacional,2022,17,SEDAN 5 PUERTAS,37,RENAULT,3V,SANDERO PH2 LIFE 1.6,1,Privado,Física,MONTEROS,TUCUMAN,Femenino,1943,ARGENTINA,100,90,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2024-11-14,23010,TUCUMAN Nº 8,Tucumán,Protocolo 21,2024,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,2000,ARGENTINA,100,90,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2022-01-12,1009,BAHIA BLANCA Nº 2,Buenos Aires,Nacional,2022,22,FURGON,34,PEUGEOT,NS,PARTNER CONFORT 1.6 HDI 92,1,Privado,Jurídica,BAHÍA BLANCA,BUENOS AIRES,No aplica,2020,No aplica,100,06,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2014-07-22,1009,BAHIA BLANCA Nº 2,Buenos Aires,Importado,2014,05,SEDAN 5 PUERTAS,G89,CHERY,007,QQ LIGHT,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1993,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2008-08-28,1029,ESTEBAN ECHEVERRIA Nº 1,Buenos Aires,Importado,2008,05,SEDAN 5 PTAS,112,RENAULT,655,MEGANE II 1.9 DCI,1,Privado,Física,LUIS GUILLON,BUENOS AIRES,Masculino,1976,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2013-05-23,1030,FLORENCIO VARELA Nº 1,Buenos Aires,Protocolo 21,2013,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,496,VOYAGE 1.6 GP,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2016-03-07,1044,LA PLATA Nº 02,Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,34,PEUGEOT,NA,408 ALLURE PLUS THP,1,Privado,Física,VILLA ELVIRA,BUENOS AIRES,No identificado,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2005-05-31,1052,LOBOS,Buenos Aires,Protocolo 21,2005,05,SEDAN 5 PTAS,136,VOLKSWAGEN,211,GOLF 1.6,1,Privado,Física,LOBOS,BUENOS AIRES,No identificado,1960,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1997-06-26,1058,MAR DEL PLATA Nº 01,Buenos Aires,Importado,1997,22,SEDAN 3 PUERTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1998-10-06,1059,MAR DEL PLATA Nº 02,Buenos Aires,Importado,1998,10,TODO TERRENO,127,SUZUKI,513,GRAND VITARA 2.0 (5 PUERTAS),1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2015-01-22,1059,MAR DEL PLATA Nº 02,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,047,FORD,A36,FIESTA 1.6L SE,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1988,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1971-12-15,1062,MERLO Nº 1,Buenos Aires,Nacional,1971,20,PICK-UP,08,CHEVROLET,14,C-10,1,Privado,Física,MERLO,BUENOS AIRES,No identificado,1961,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2006-05-10,1066,NECOCHEA Nº 1,Buenos Aires,Protocolo 21,2006,28,TRACTOR DE CARRETERA,112,RENAULT,550,PREMIUM 420P DCI,1,Privado,Jurídica,QUEQUEN,BUENOS AIRES,No aplica,2006,No aplica,100,06,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2014-10-17,1069,OLIVOS Nº 01,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,130,TOYOTA,858,ETIOS XLS 1.5 M/T,1,Privado,Física,LA LUCILA - PARTIDO: VTE LOPEZ,BUENOS AIRES,Femenino,1967,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2007-01-29,1070,PEHUAJO,Buenos Aires,Importado,2007,02,SEDAN 4 PTAS,136,VOLKSWAGEN,282,BORA TDI,1,Privado,Física,PEHUAJO,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1975-01-17,1076,PUNTA ALTA Nº 1,Buenos Aires,Nacional,1974,12,SEDAN 4 PUERTAS,37,RENAULT,03,RENAULT 4S,1,Privado,Física,PUNTA ALTA,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2007-08-21,1082,SALADILLO,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,37,RENAULT,SK,"CLIO TRIC PACK PLUS 1,2/2007",1,Privado,Física,SALADILLO CABECERA,BUENOS AIRES,Masculino,1941,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2015-05-19,1088,SAN MARTIN Nº 1,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,37,RENAULT,1P,CLIO MIO 5P CONFORT PACK,1,Privado,Física,SAN ANDRES,BUENOS AIRES,Masculino,1962,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2011-01-24,1089,SAN MARTIN Nº 2,Buenos Aires,Protocolo 21,2011,02,SEDAN 4 PTAS,024,CHEVROLET,535,CLASSIC 1.4 N LT,1,Privado,Física,SAN ANDRES,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2014-06-11,1091,MONTE,Buenos Aires,Protocolo 21,2014,02,SEDAN 4 PUERTAS,024,CHEVROLET,615,PRISMA 1.4 N LTZ,1,Privado,Física,SAN MIGUEL DEL MONTE,BUENOS AIRES,Femenino,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2011-03-11,1097,TORNQUIST,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,TORNQUIST,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2019-10-11,1105,CAMPANA Nº 1,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,532,TAKE UP! 1.0 MPI,1,Privado,Física,CAMPANA,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1980-05-16,1110,SAN ANDRES DE GILES,Buenos Aires,Nacional,1980,12,SEDAN 4 PTAS,37,RENAULT,07,RENAULT 12,1,Privado,Física,S.A. DE GILES,BUENOS AIRES,Femenino,1986,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2004-07-14,1111,SAN ISIDRO Nº 02,Buenos Aires,Protocolo 21,2004,13,FURGON,112,RENAULT,509,MASTER 2.8D T35,1,Privado,Física,BECCAR,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2013-09-11,1112,NAVARRO,Buenos Aires,Importado,2013,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,369,VOLKSWAGEN VENTO 2.0TDI,1,Privado,Física,GRAL LAS HERAS,BUENOS AIRES,Femenino,1961,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2009-04-08,1119,MORON Nº 03,Buenos Aires,Nacional,2009,12,SEDAN 4 PTAS,08,CHEVROLET,CK,CORSA CLASSIC 4 PTAS GLS 1.4N,1,Privado,Física,EL PALOMAR**,BUENOS AIRES,No identificado,2003,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2010-11-29,1126,MAR DEL PLATA Nº 04,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,047,FORD,723,FIESTA AMBIENTE PLUS MP3,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2008-02-25,1132,PINAMAR,Buenos Aires,Nacional,2008,17,SEDAN 5 PTAS,34,PEUGEOT,FY,206 XT PREMIUM 1.6 5P,1,Privado,Física,PINAMAR,BUENOS AIRES,Masculino,2001,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2010-10-04,1133,SAN MIGUEL Nº 3,Buenos Aires,Nacional,2010,17,SEDAN 5 PUERTAS,08,CHEVROLET,CS,AGILE 5P 1.4 LT,1,Privado,Física,BELLA VISTA,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1997-02-14,1133,SAN MIGUEL Nº 3,Buenos Aires,Protocolo 21,1997,,SEDAN 5 PTAS,,FORD,,FIESTA LX,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,1957,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2007-06-14,1135,LANUS Nº 4,Buenos Aires,Nacional,2007,22,FAMILIAR,07,CITROEN,43,BERLINGO FURGON 1.9D FULL,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1994-10-13,1140,SAN ISIDRO Nº 04,Buenos Aires,Importado,1994,,AUTOMOVIL,,MERCEDES BENZ,,MB 180 D,1,Privado,Física,MARTINEZ,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2018-09-18,1142,BAHIA BLANCA Nº 3,Buenos Aires,Importado,2018,10,TODO TERRENO,102,NISSAN,733,X-TRAIL EXCLUSIVE CVT,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2016-04-21,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,130,TOYOTA,858,ETIOS XLS 1.5 M/T,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2019-07-19,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2018,82,PICK-UP CABINA DOBLE,044,FIAT,787,STRADA WORKING 1.4 8V,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2017-01-02,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2017,02,SEDAN 4 PUERTAS,024,CHEVROLET,614,PRISMA 1.4 N LT,1,Privado,Física,INGENIERO WHITE,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2010-12-07,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2010,02,SEDAN 4 PTAS,047,FORD,764,FIESTA MAX 1.6L AMBIENTE MP3,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2022-01-11,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2022,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2006-04-12,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2006,22,SEDAN 3 PTAS,127,SUZUKI,698,FUN 1.0,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1954,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2022-02-03,1142,BAHIA BLANCA Nº 3,Buenos Aires,Nacional,2022,17,SEDAN 5 PUERTAS,08,CHEVROLET,FB,CRUZE 5P 1.4T LTZ AT,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2016-07-12,1142,BAHIA BLANCA Nº 3,Buenos Aires,Nacional,2016,22,FURGON,07,CITROEN,CK,BERLINGO FURGON 1.6 HDI BUSINESS MIXTO,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2016-11-03,1143,BAHIA BLANCA Nº 4,Buenos Aires,Protocolo 21,2016,17,CHASIS C/CABINA,047,FORD,B02,CARGO 916,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2011-06-08,1143,BAHIA BLANCA Nº 4,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2017-10-02,1143,BAHIA BLANCA Nº 4,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,024,CHEVROLET,701,ONIX JOY 5P 1.4 N LS MT +,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2008-08-15,1157,MORON Nº 05,Buenos Aires,Nacional,2008,17,SEDAN 5 PUERTAS,19,FORD,RM,FOCUS AMBIENTE 5P 1.6L N,1,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2015-02-18,1158,TRES DE FEBRERO Nº 3,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,17,FIAT,BN,PALIO (326) ESSENCE 5P 1.6 16V,1,Privado,Física,SÁENZ PEÑA,BUENOS AIRES,No identificado,1962,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1999-02-15,1159,TRES ARROYOS Nº 2,Buenos Aires,Nacional,1999,20,PICK UP,19,FORD,GS,RANGER XLT C/C 4X2 D 55L.,1,Privado,Física,ORENSE,BUENOS AIRES,No identificado,1948,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2012-08-14,1159,TRES ARROYOS Nº 2,Buenos Aires,Nacional,2012,12,SEDAN 4 PTAS,34,PEUGEOT,KW,408 ALLURE 2.0N,1,Privado,Física,TRES ARROYOS,BUENOS AIRES,Femenino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2003-09-26,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Protocolo 21,2003,22,SEDAN 3 PUERTAS,127,SUZUKI,698,FUN 1.0,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2015-10-28,1163,MAR DEL PLATA Nº 05,Buenos Aires,Nacional,2015,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,2,Público,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2025-01-22,1176,SAN ISIDRO Nº 05,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,LOMA HERMOSA,BUENOS AIRES,Masculino,2001,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2011-01-03,1177,LOMAS DE ZAMORA Nº 6,Buenos Aires,Nacional,2011,41,FAMILIAR,34,PEUGEOT,KE,PARTNER CONFORT 1.4,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1981,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2010-08-12,1198,SAN ISIDRO Nº 07,Buenos Aires,Importado,2010,02,SEDAN 4 PTAS,018,BMW,025,325I,1,Privado,Física,MARTINEZ,BUENOS AIRES,No identificado,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1996-08-16,1202,MAR DEL PLATA Nº 09,Buenos Aires,Nacional,1996,12,SEDAN 4 PTAS,34,PEUGEOT,25,405 SRIABS,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2009-07-16,1205,SAN FERNANDO Nº 3,Buenos Aires,Protocolo 21,2009,22,SEDAN 3 PUERTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,VIRREYES,BUENOS AIRES,Femenino,1988,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2008-10-30,1208,MERCEDES Nº 2,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,130,TOYOTA,707,COROLLA SE-G 1.8 A/T,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2010-07-21,1212,BAHIA BLANCA Nº 5,Buenos Aires,Nacional,2010,17,SEDAN 5 PUERTAS,07,CITROEN,71,C4 5P 1.6I 16V X PACK LOOK,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2007-02-19,1212,BAHIA BLANCA Nº 5,Buenos Aires,Importado,2007,02,SEDAN 4 PUERTAS,011,AUDI,044,A4 1.8T,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Femenino,1968,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2008-05-28,1219,LA PLATA Nº 09,Buenos Aires,Protocolo 21,2008,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,2007,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2008-03-06,1222,BAHIA BLANCA Nº 6,Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PUERTAS,055,HONDA,A19,FIT LX,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1945,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2014-06-17,1228,LA PLATA Nº 10,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,024,CHEVROLET,656,CELTA ADVANTAGE PACK,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1999-01-13,1231,TRES DE FEBRERO Nº 5,Buenos Aires,Protocolo 21,1999,22,SEDAN 3 PTAS,047,FORD,238,KA,1,Privado,Física,PABLO PODESTÁ,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2007-07-16,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Protocolo 21,2007,28,TRACTOR DE CARRETERA,047,FORD,749,CARGO 1832E,1,Privado,Física,BANFIELD,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2006-07-26,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,34,PEUGEOT,FS,206 X-LINE 1.4 5P,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,No identificado,1993,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2012-01-30,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Importado,2012,02,SEDAN 4 PTAS,024,CHEVROLET,482,AVEO LS 1.6N MT,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1983,PARAGUAY,100,06,221
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2013-09-10,1249,BERISSO Nº 1,Buenos Aires,Protocolo 21,2013,04,RURAL 5 PUERTAS,047,FORD,992,ECOSPORT FREESTYLE 1.6L MT N,1,Privado,Física,BERISSO,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2011-05-13,1256,TRES DE FEBRERO Nº 6,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,34,PEUGEOT,KS,PARTNER PATAGONICA 1.6 N VTC,1,Privado,Física,PABLO PODESTÁ,BUENOS AIRES,No identificado,1977,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,1981-11-04,1256,TRES DE FEBRERO Nº 6,Buenos Aires,Nacional,1981,,COUPE 2 PUERTAS,19,FORD,21,TAUNUS VERSION G.T.,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2012-02-16,1264,ADROGUE Nº 5,Buenos Aires,Nacional,2012,17,SEDAN 5 PTAS,37,RENAULT,UW,KANGOO SPORTWAY 1.6 ABCP 2P,1,Privado,Física,GLEW,BUENOS AIRES,Masculino,1981,URUGUAY,100,06,225
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2013-05-23,1268,TANDIL Nº 3,Buenos Aires,Importado,2013,,RURAL 5 PUERTAS,104,PEUGEOT,697,3008 ALLURE TIPTRONIC,1,Privado,Física,TANDIL,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,1998-01-23,1271,JOSE C. PAZ Nº 2,Buenos Aires,Nacional,1998,17,SEDAN 5 PUERTAS,37,RENAULT,CU,MEGANE RXE BIC. ABCP,1,Privado,Física,JOSE C. PAZ,BUENOS AIRES,No identificado,1977,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2012-01-18,1278,ZARATE Nº 3,Buenos Aires,Nacional,2012,17,SEDAN 5 PTAS,07,CITROEN,92,C4 5P 1.6I 16V X PACK PLUS,1,Privado,Física,ZARATE,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2007-06-15,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Nacional,2007,17,SEDAN 5 PTAS,34,PEUGEOT,FD,307 XS 1.6 5P 110CV,1,Privado,Física,GARÍN,BUENOS AIRES,Femenino,1958,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2021-06-10,1293,PILAR Nº 4,Buenos Aires,Nacional,2021,12,SEDAN 4 PUERTAS,17,FIAT,CJ,CRONOS DRIVE 1.3 MT,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,1976,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-01,2017-08-16,1294,LA PLATA Nº 16,Buenos Aires,Nacional,2017,12,SEDAN 4 PUERTAS,07,CITROEN,ED,C4 LOUNGE HDI 115 MT6 FEEL PACK,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1949,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-01,2018-01-16,1296,MAR DEL PLATA Nº 12,Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,044,FIAT,842,SIENA EL 1.6,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1956,ARGENTINA,100,06,200
